uid,atom_index,atomic_number,element,x,y,z
504,5,6,C,1.098821,-1.823832,0.0
504,6,6,C,1.187488,-0.411373,0.0
504,7,6,C,-0.000361,1.797053,0.0
504,8,6,C,-1.20233,2.526457,0.0
504,9,6,C,-2.427678,1.867911,0.0
504,10,6,C,-2.461673,0.463552,0.0
504,11,1,H,2.028594,-2.384061,0.0
504,12,1,H,-3.417617,-0.053144,0.0
504,13,1,H,-0.182777,-3.550528,0.0
504,14,1,H,-2.27606,-2.20819,0.0
504,15,1,H,0.932584,2.348416,0.0
504,16,1,H,-1.164549,3.611097,0.0
504,17,1,H,-3.35524,2.431083,0.0
504,18,6,C,2.574988,0.165045,0.0
504,19,1,H,2.679831,1.262712,0.0
504,20,8,O,3.550219,-0.553738,0.0
502,1,6,C,0.350654,0.653301,0.0
502,2,6,C,-1.084533,0.651504,0.0
502,3,6,C,-1.77054,-0.585004,0.0
502,4,6,C,-1.063555,-1.799105,0.0
502,5,6,C,0.330615,-1.799769,0.0
502,6,6,C,1.036152,-0.575679,0.0
502,7,6,C,1.037704,1.891738,0.0
502,8,6,C,0.330615,3.105667,0.0
502,9,6,C,-1.063278,3.103101,0.0
502,10,6,C,-1.770541,1.887834,0.0
502,11,6,C,1.115023,-3.078196,0.0
502,12,1,H,2.12285,-0.613411,0.0
502,13,1,H,-1.608237,-2.739659,0.0
502,14,1,H,-2.857117,-0.593091,0.0
502,15,1,H,2.124268,1.897094,0.0
502,16,1,H,0.874952,4.044497,0.0
502,17,1,H,-1.610118,4.040599,0.0
502,18,1,H,-2.857106,1.896356,0.0
502,19,1,H,0.519881,-4.011092,0.0
502,20,8,O,2.325091,-3.081706,0.0
323,1,6,C,-0.310918,-0.612082,2.4e-05
323,2,6,C,-0.571174,0.796627,2.7e-05
323,3,6,C,0.532858,1.690416,2e-05
323,4,6,C,1.846445,1.217834,-1.9e-05
323,5,6,C,2.120816,-0.155942,-5.2e-05
323,6,6,C,1.023035,-1.059704,-1.3e-05
323,7,6,C,-1.405479,-1.515348,2.8e-05
323,8,6,C,-2.724148,-1.042282,1.8e-05
323,9,6,C,-2.972442,0.329495,1e-06
323,10,6,C,-1.902984,1.246574,1.2e-05
323,11,6,C,3.524226,-0.683994,-5.7e-05
323,12,1,H,1.222695,-2.1289,1e-05
323,13,1,H,2.668938,1.926407,-2.2e-05
323,14,1,H,0.346067,2.761165,5.5e-05
323,15,1,H,-1.212721,-2.584816,6.1e-05
323,16,1,H,-3.549842,-1.746531,3.2e-05
323,17,1,H,-3.993186,0.698704,-1.6e-05
323,18,1,H,-2.108953,2.313593,2.1e-05
323,19,1,H,3.701878,-1.314336,0.880832
323,20,1,H,3.701353,-1.3158,-0.879994
323,21,1,H,4.26236,0.120947,-0.000927
321,1,6,C,-1.403158,0.696689,-6.6e-05
321,2,6,C,-2.304499,-0.3963,1.5e-05
321,3,6,C,-1.860311,-1.710975,4e-05
321,4,6,C,-0.482411,-1.987952,-5e-06
321,5,6,C,0.005337,0.424279,-5.8e-05
321,6,6,C,0.460852,-0.936769,-4e-05
321,7,6,C,0.972811,1.450099,-2e-06
321,8,6,C,1.849065,-1.207388,-2e-05
321,9,6,C,2.346968,1.156481,5.6e-05
321,10,6,C,2.785464,-0.1659,2.9e-05
321,11,6,C,-1.942938,2.095187,-2.4e-05
321,12,1,H,-0.135586,-3.017727,-2e-06
321,13,1,H,-3.370421,-0.189941,3.2e-05
321,14,1,H,-2.574966,-2.527948,7.8e-05
321,15,1,H,0.660079,2.488922,1.6e-05
321,16,1,H,2.187157,-2.240089,-3e-05
321,17,1,H,3.065984,1.969646,0.000113
321,18,1,H,3.846917,-0.392078,5.1e-05
321,19,1,H,-3.034737,2.099007,-0.001202
321,20,1,H,-1.602764,2.653261,-0.881562
321,21,1,H,-1.604749,2.65225,0.882955
508,1,6,C,0.0,0.399864,0.0
508,2,6,C,1.384114,0.022615,0.0
508,3,6,C,1.734173,-1.347283,0.0
508,4,6,C,0.740621,-2.340454,0.0
508,5,6,C,-0.601189,-1.985118,0.0
508,6,6,C,-0.99924,-0.628064,0.0
508,7,6,C,-0.314291,1.774814,0.0
508,8,6,C,0.693286,2.752652,0.0
508,9,6,C,2.036439,2.382119,0.0
508,10,6,C,2.380529,1.024894,0.0
508,11,1,H,-1.376197,-2.741918,0.0
508,12,1,H,1.025382,-3.387711,0.0
508,13,1,H,2.783623,-1.628831,0.0
508,14,1,H,-1.349894,2.098894,0.0
508,15,1,H,0.416817,3.802156,0.0
508,16,1,H,2.814461,3.138482,0.0
508,17,1,H,3.426438,0.730736,0.0
508,18,6,C,-2.47003,-0.298951,0.0
508,19,1,H,-2.689131,0.322983,0.885601
508,20,1,H,-2.689131,0.322983,-0.885601
508,21,8,O,-3.213741,-1.490571,0.0
508,22,1,H,-4.158913,-1.275731,0.0
506,1,6,C,0.0,0.771375,0.0
506,2,6,C,1.33102,0.244656,0.0
506,3,6,C,1.504281,-1.166006,0.0
506,4,6,C,0.407127,-2.027102,0.0
506,5,6,C,-0.898,-1.520612,0.0
506,6,6,C,-1.092364,-0.117839,0.0
506,7,6,C,-0.185183,2.177296,0.0
506,8,6,C,0.915786,3.045841,0.0
506,9,6,C,2.209265,2.528974,0.0
506,10,6,C,2.41916,1.135459,0.0
506,11,6,C,-2.085095,-2.449373,0.0
506,12,1,H,-2.110003,0.25872,0.0
506,13,1,H,0.571844,-3.101117,0.0
506,14,1,H,2.510597,-1.576076,0.0
506,15,1,H,-1.194631,2.579238,0.0
506,16,1,H,0.755941,4.119087,0.0
506,17,1,H,3.064111,3.197725,0.0
506,18,1,H,3.433035,0.744478,0.0
506,19,1,H,-2.012378,-3.104465,0.884998
506,20,1,H,-2.012378,-3.104465,-0.884998
506,21,8,O,-3.266372,-1.683755,0.0
506,22,1,H,-4.031142,-2.279102,0.0
4370,1,6,C,0.319777,-0.607663,5e-06
4370,2,6,C,0.557517,0.809389,2e-06
4370,3,6,C,-0.572434,1.702138,-2e-06
4370,4,6,C,-1.886953,1.223055,1e-06
4370,5,6,C,-2.140264,-0.149907,-6e-06
4370,6,6,C,-0.985595,-1.072081,0.0
4370,7,6,C,1.433547,-1.514588,1.2e-05
4370,8,6,C,2.758761,-1.031622,-4e-06
4370,9,6,C,2.974633,0.33547,-6e-06
4370,10,6,C,1.862729,1.271327,2e-06
4370,11,6,C,-3.498255,-0.725906,-1.4e-05
4370,12,1,H,-1.189623,-2.14199,2.8e-05
4370,13,1,H,-2.715081,1.925627,3e-06
4370,14,1,H,-0.393571,2.775942,1.2e-05
4370,15,1,H,1.248436,-2.587405,1.5e-05
4370,16,1,H,3.592826,-1.727122,-1.2e-05
4370,17,1,H,3.986923,0.73308,-2e-05
4370,18,1,H,2.079098,2.33759,7e-06
4370,19,1,H,-3.632866,-1.39221,-0.871618
4370,20,1,H,-3.632951,-1.391951,0.871784
4370,21,1,H,-4.283963,0.030772,-0.000146
4369,1,6,C,1.398593,0.716101,-0.000104
4369,2,6,C,2.319249,-0.418905,-0.000368
4369,3,6,C,1.87177,-1.710709,-0.00018
4369,4,6,C,0.458201,-1.972407,8.7e-05
4369,5,6,C,-0.015781,0.444645,-4.6e-05
4369,6,6,C,-0.471238,-0.919901,0.000132
4369,7,6,C,-0.982576,1.459054,-0.000295
4369,8,6,C,-1.857509,-1.202415,0.000179
4369,9,6,C,-2.387756,1.156013,-0.00021
4369,10,6,C,-2.82078,-0.153133,-7e-06
4369,11,6,C,2.00587,2.054965,0.00053
4369,12,1,H,0.111511,-3.00453,0.000153
4369,13,1,H,3.385976,-0.208858,-0.000607
4369,14,1,H,2.569266,-2.54382,-0.000244
4369,15,1,H,-0.69441,2.505502,-0.00063
4369,16,1,H,-2.194962,-2.237098,0.000464
4369,17,1,H,-3.09997,1.976745,-0.000344
4369,18,1,H,-3.880248,-0.393074,2.7e-05
4369,19,1,H,2.687087,2.143437,0.867993
4369,20,1,H,1.318271,2.89818,1e-05
4369,21,1,H,2.689222,2.143669,-0.865139
385,1,6,C,0.0,0.0,-0.141287
385,2,6,C,0.0,0.0,1.255579
385,3,6,C,0.0,1.282654,1.880519
385,4,6,C,0.0,-1.282654,1.880519
385,5,6,C,0.0,1.161734,-0.951961
385,6,6,C,0.0,-1.161734,-0.951961
385,7,6,C,0.0,2.429294,1.104306
385,8,6,C,0.0,-2.429294,1.104306
385,9,6,C,0.0,2.390094,-0.321372
385,10,6,C,0.0,-2.390094,-0.321372
385,11,1,H,0.0,3.39943,1.594419
385,12,1,H,0.0,-3.39943,1.594419
385,13,1,H,0.0,3.323274,-0.879881
385,14,1,H,0.0,-3.323274,-0.879881
385,15,1,H,0.0,1.359322,2.96528
385,16,1,H,0.0,-1.359322,2.96528
385,17,6,C,0.0,0.68161,-2.344946
385,18,6,C,0.0,-0.68161,-2.344946
385,19,1,H,0.0,1.31899,-3.221971
385,20,1,H,0.0,-1.31899,-3.221971
202,1,6,C,0.0,0.0,-0.742897
202,2,6,C,-0.394343,1.13872,-1.465788
202,3,6,C,-0.393882,1.139434,-2.859904
202,4,6,C,0.0,0.0,-3.563814
202,5,6,C,0.393882,-1.139434,-2.859904
202,6,6,C,0.394343,-1.13872,-1.465788
202,7,1,H,-0.72874,2.021868,-0.928422
202,8,1,H,-0.710768,2.029626,-3.397138
202,9,1,H,0.0,0.0,-4.650477
202,10,1,H,0.710768,-2.029626,-3.397138
202,11,1,H,0.72874,-2.021868,-0.928422
202,12,6,C,0.0,0.0,0.742897
202,13,6,C,0.394343,1.13872,1.465788
202,14,6,C,0.393882,1.139434,2.859904
202,15,6,C,0.0,0.0,3.563814
202,16,6,C,-0.393882,-1.139434,2.859904
202,17,6,C,-0.394343,-1.13872,1.465788
202,18,1,H,0.72874,2.021868,0.928422
202,19,1,H,0.710768,2.029626,3.397138
202,20,1,H,0.0,0.0,4.650477
202,21,1,H,-0.710768,-2.029626,3.397138
202,22,1,H,-0.72874,-2.021868,0.928422
386,1,6,C,0.0,0.0,-0.14314
386,2,6,C,0.0,0.0,1.253567
386,3,6,C,0.0,1.285722,1.865901
386,4,6,C,0.0,-1.285722,1.865901
386,5,6,C,0.0,1.180519,-0.960003
386,6,6,C,0.0,-1.180519,-0.960003
386,7,6,C,0.0,2.448156,1.087846
386,8,6,C,0.0,-2.448156,1.087846
386,9,6,C,0.0,2.422526,-0.322855
386,10,6,C,0.0,-2.422526,-0.322855
386,11,1,H,0.0,3.40993,1.590613
386,12,1,H,0.0,-3.40993,1.590613
386,13,1,H,0.0,3.352628,-0.883324
386,14,1,H,0.0,-3.352628,-0.883324
386,15,1,H,0.0,1.370185,2.949207
386,16,1,H,0.0,-1.370185,2.949207
386,17,6,C,0.0,0.716468,-2.302701
386,18,6,C,0.0,-0.716468,-2.302701
386,19,1,H,0.0,1.329846,-3.196899
386,20,1,H,0.0,-1.329846,-3.196899
203,1,6,C,0.0,0.0,-0.721861
203,2,6,C,-0.207509,1.209139,-1.462177
203,3,6,C,-0.217471,1.202783,-2.841291
203,4,6,C,0.0,0.0,-3.541481
203,5,6,C,0.217471,-1.202783,-2.841291
203,6,6,C,0.207509,-1.209139,-1.462177
203,7,1,H,-0.405549,2.136574,-0.938593
203,8,1,H,-0.397487,2.122395,-3.388289
203,9,1,H,0.0,0.0,-4.62745
203,10,1,H,0.397487,-2.122395,-3.388289
203,11,1,H,0.405549,-2.136574,-0.938593
203,12,6,C,0.0,0.0,0.721861
203,13,6,C,0.207509,1.209139,1.462177
203,14,6,C,0.217471,1.202783,2.841291
203,15,6,C,0.0,0.0,3.541481
203,16,6,C,-0.217471,-1.202783,2.841291
203,17,6,C,-0.207509,-1.209139,1.462177
203,18,1,H,0.405549,2.136574,0.938593
203,19,1,H,0.397487,2.122395,3.388289
203,20,1,H,0.0,0.0,4.62745
203,21,1,H,-0.397487,-2.122395,3.388289
203,22,1,H,-0.405549,-2.136574,0.938593
4409,1,6,C,0.0,0.0,-0.131566
4409,2,6,C,0.0,0.0,1.262193
4409,3,6,C,0.0,1.284745,1.87806
4409,4,6,C,0.0,-1.284745,1.87806
4409,5,6,C,0.0,1.176405,-0.947707
4409,6,6,C,0.0,-1.176405,-0.947707
4409,7,6,C,0.0,2.472455,1.076105
4409,8,6,C,0.0,-2.472455,1.076105
4409,9,6,C,0.0,2.440709,-0.323129
4409,10,6,C,0.0,-2.440709,-0.323129
4409,11,1,H,0.0,3.432373,1.58541
4409,12,1,H,0.0,-3.432373,1.58541
4409,13,1,H,0.0,3.364572,-0.894897
4409,14,1,H,0.0,-3.364572,-0.894897
4409,15,1,H,0.0,1.382785,2.961669
4409,16,1,H,0.0,-1.382785,2.961669
4409,17,6,C,0.0,0.706023,-2.32213
4409,18,6,C,0.0,-0.706023,-2.32213
4409,19,1,H,0.0,1.329821,-3.211257
4409,20,1,H,0.0,-1.329821,-3.211257
4353,1,6,C,0.0,0.0,0.702687
4353,2,6,C,-4.6e-05,1.252372,1.468111
4353,3,6,C,-4.5e-05,1.241314,2.835789
4353,4,6,C,0.0,0.0,3.531261
4353,5,6,C,4.5e-05,-1.241314,2.835789
4353,6,6,C,4.6e-05,-1.252372,1.468111
4353,7,1,H,-9.3e-05,2.206668,0.958798
4353,8,1,H,-8.3e-05,2.171593,3.395798
4353,9,1,H,0.0,0.0,4.619803
4353,10,1,H,8.3e-05,-2.171593,3.395798
4353,11,1,H,9.3e-05,-2.206668,0.958798
4353,12,6,C,0.0,0.0,-0.702687
4353,13,6,C,4.6e-05,1.252372,-1.468111
4353,14,6,C,4.5e-05,1.241314,-2.835789
4353,15,6,C,0.0,0.0,-3.531261
4353,16,6,C,-4.5e-05,-1.241314,-2.835789
4353,17,6,C,-4.6e-05,-1.252372,-1.468111
4353,18,1,H,9.3e-05,2.206668,-0.958798
4353,19,1,H,8.3e-05,2.171593,-3.395798
4353,20,1,H,0.0,0.0,-4.619803
4353,21,1,H,-8.3e-05,-2.171593,-3.395798
4353,22,1,H,-9.3e-05,-2.206668,-0.958798
278,1,6,C,0.0,0.828181,0.0
278,2,6,C,-1.44572,0.802192,0.0
278,3,7,N,-2.192029,-0.330011,0.0
278,4,6,C,0.652006,2.07097,0.0
278,5,6,C,-0.043392,3.284042,0.0
278,6,6,C,-1.447974,3.262938,0.0
278,7,6,C,-2.12856,2.057947,0.0
278,8,6,C,0.708526,-0.461128,0.0
278,9,6,C,-0.1184,-1.646718,0.0
278,10,6,C,-1.514244,-1.504114,0.0
278,11,6,C,2.097929,-0.604208,0.0
278,12,6,C,2.72023,-1.867825,0.0
278,13,6,C,1.917893,-3.022017,0.0
278,14,6,C,0.537721,-2.923394,0.0
278,15,1,H,-3.215611,2.020691,0.0
278,16,1,H,-2.006024,4.199981,0.0
278,17,1,H,0.499404,4.227473,0.0
278,18,1,H,1.74006,2.098264,0.0
278,19,1,H,-2.130659,-2.406928,0.0
278,20,1,H,-0.079025,-3.822022,0.0
278,21,1,H,2.386803,-4.007044,0.0
278,22,1,H,3.805508,-1.944835,0.0
278,23,1,H,2.727659,0.283301,0.0
491,1,6,C,0.0,1.397409,0.0
491,2,6,C,-0.021269,-1.418693,0.0
491,3,6,C,-1.236351,-0.724533,0.0
491,4,6,C,-1.219816,0.714453,0.0
491,5,6,C,1.218376,0.706206,0.0
491,6,6,C,1.205454,-0.740463,0.0
491,7,6,C,-2.483648,1.388582,0.0
491,8,6,C,-2.518303,-1.353184,0.0
491,9,6,C,2.478167,1.382429,0.0
491,10,6,C,2.456824,-1.432715,0.0
491,11,6,C,-3.649927,-0.583396,0.0
491,12,7,N,-3.648027,0.790043,0.0
491,13,6,C,3.654051,0.680159,0.0
491,14,6,C,3.642068,-0.745907,0.0
491,15,1,H,0.002945,2.485714,0.0
491,16,1,H,-0.027259,-2.506645,0.0
491,17,1,H,2.482584,2.469783,0.0
491,18,1,H,2.447781,-2.519972,0.0
491,19,1,H,-2.490618,2.480316,0.0
491,20,1,H,-2.587056,-2.437917,0.0
491,21,1,H,4.604769,1.205989,0.0
491,22,1,H,4.584674,-1.286458,0.0
491,23,1,H,-4.635396,-1.043191,0.0
489,1,6,C,-0.037152,-1.415543,0.0
489,2,6,C,0.0,1.398306,0.0
489,3,6,C,1.212894,0.697033,0.0
489,4,6,C,1.195139,-0.748963,0.0
489,5,6,C,-1.24715,-0.712747,0.0
489,6,6,C,-1.229274,0.730531,0.0
489,7,6,C,2.441359,-1.449961,0.0
489,8,6,C,2.477426,1.364925,0.0
489,9,6,C,-2.523881,-1.35037,0.0
489,10,7,N,-2.384135,1.47975,0.0
489,11,6,C,3.649127,0.655122,0.0
489,12,6,C,3.631062,-0.770867,0.0
489,13,6,C,-3.65726,-0.58456,0.0
489,14,6,C,-3.526604,0.837741,0.0
489,15,1,H,-0.053264,-2.503944,0.0
489,16,1,H,-0.010808,2.484539,0.0
489,17,1,H,-2.575126,-2.436993,0.0
489,18,1,H,2.424884,-2.5374,0.0
489,19,1,H,2.488212,2.452161,0.0
489,20,1,H,-4.646118,-1.033714,0.0
489,21,1,H,-4.426636,1.45336,0.0
489,22,1,H,4.570938,-1.316344,0.0
489,23,1,H,4.602743,1.176198,0.0
487,1,7,N,0.0,0.0,1.382479
487,2,6,C,0.0,0.0,-1.445599
487,3,6,C,0.0,1.21205,-0.749403
487,4,6,C,0.0,1.15455,0.695026
487,5,6,C,0.0,-1.15455,0.695026
487,6,6,C,0.0,-1.21205,-0.749403
487,7,6,C,0.0,2.384013,1.425897
487,8,6,C,0.0,2.487179,-1.39379
487,9,6,C,0.0,-2.384013,1.425897
487,10,6,C,0.0,-2.487179,-1.39379
487,11,6,C,0.0,3.641252,-0.6556
487,12,6,C,0.0,3.587087,0.770155
487,13,6,C,0.0,-3.587087,0.770155
487,14,6,C,0.0,-3.641252,-0.6556
487,15,1,H,0.0,0.0,-2.534439
487,16,1,H,0.0,-2.319165,2.509499
487,17,1,H,0.0,-2.522177,-2.480952
487,18,1,H,0.0,2.319165,2.509499
487,19,1,H,0.0,2.522177,-2.480952
487,20,1,H,0.0,-4.515294,1.335592
487,21,1,H,0.0,-4.607603,-1.152512
487,22,1,H,0.0,4.515294,1.335592
487,23,1,H,0.0,4.607603,-1.152512
276,1,6,C,0.0,0.82521,0.0
276,2,6,C,-1.425024,0.793326,0.0
276,3,7,N,-2.158421,-0.381123,0.0
276,4,6,C,0.640367,2.085151,0.0
276,5,6,C,-0.092141,3.258815,0.0
276,6,6,C,-1.499683,3.220884,0.0
276,7,6,C,-2.153268,2.003752,0.0
276,8,6,C,0.70831,-0.442118,0.0
276,9,6,C,-0.072986,-1.629156,0.0
276,10,6,C,-1.505057,-1.505239,0.0
276,11,6,C,2.115859,-0.571624,0.0
276,12,6,C,2.712232,-1.820281,0.0
276,13,6,C,1.931114,-2.993099,0.0
276,14,6,C,0.553481,-2.894331,0.0
276,15,1,H,-3.236613,1.934836,0.0
276,16,1,H,-2.067376,4.147442,0.0
276,17,1,H,0.423655,4.215355,0.0
276,18,1,H,1.724478,2.141185,0.0
276,19,1,H,-2.100681,-2.420685,0.0
276,20,1,H,-0.066481,-3.788058,0.0
276,21,1,H,2.412838,-3.96681,0.0
276,22,1,H,3.796358,-1.896625,0.0
276,23,1,H,2.743545,0.313478,0.0
274,1,6,C,0.0,0.79893,0.0
274,2,6,C,-1.423663,0.846202,0.0
274,3,6,C,-2.173181,-0.379051,0.0
274,4,6,C,0.730011,2.007322,0.0
274,5,6,C,0.074599,3.224896,0.0
274,6,6,C,-1.333904,3.275683,0.0
274,7,6,C,-2.068352,2.105191,0.0
274,8,6,C,0.664207,-0.492897,0.0
274,9,6,C,-0.11968,-1.682226,0.0
274,10,6,C,-1.551415,-1.590322,0.0
274,11,7,N,2.019421,-0.521161,0.0
274,12,6,C,2.624363,-1.699035,0.0
274,13,6,C,1.943878,-2.932286,0.0
274,14,6,C,0.563637,-2.917189,0.0
274,15,1,H,-3.259054,-0.318868,0.0
274,16,1,H,-3.155514,2.137922,0.0
274,17,1,H,-1.841651,4.23667,0.0
274,18,1,H,0.64758,4.148405,0.0
274,19,1,H,1.812819,1.950115,0.0
274,20,1,H,-2.130786,-2.510748,0.0
274,21,1,H,-0.006956,-3.843392,0.0
274,22,1,H,2.50079,-3.86462,0.0
274,23,1,H,3.713827,-1.678685,0.0
492,1,6,C,0.0,1.399594,0.0
492,2,6,C,-0.018715,-1.421756,0.0
492,3,6,C,-1.249181,-0.715587,0.0
492,4,6,C,-1.229004,0.719846,0.0
492,5,6,C,1.225619,0.700041,0.0
492,6,6,C,1.212112,-0.74393,0.0
492,7,6,C,-2.476066,1.401007,0.0
492,8,6,C,-2.504622,-1.349234,0.0
492,9,6,C,2.466924,1.374646,0.0
492,10,6,C,2.446918,-1.441877,0.0
492,11,6,C,-3.658619,-0.560325,0.0
492,12,7,N,-3.650643,0.788383,0.0
492,13,6,C,3.661974,0.658484,0.0
492,14,6,C,3.651288,-0.747193,0.0
492,15,1,H,0.008118,2.487251,0.0
492,16,1,H,-0.031129,-2.508904,0.0
492,17,1,H,2.482883,2.460828,0.0
492,18,1,H,2.442705,-2.528117,0.0
492,19,1,H,-2.494693,2.490274,0.0
492,20,1,H,-2.582243,-2.432297,0.0
492,21,1,H,4.608122,1.190311,0.0
492,22,1,H,4.589225,-1.293242,0.0
492,23,1,H,-4.640262,-1.02709,0.0
490,1,6,C,-0.032393,-1.417949,0.0
490,2,6,C,0.0,1.399122,0.0
490,3,6,C,1.220121,0.699839,0.0
490,4,6,C,1.204649,-0.74251,0.0
490,5,6,C,-1.259944,-0.717526,0.0
490,6,6,C,-1.24515,0.717298,0.0
490,7,6,C,2.433719,-1.441176,0.0
490,8,6,C,2.465006,1.373241,0.0
490,9,6,C,-2.520789,-1.360909,0.0
490,10,7,N,-2.372147,1.467004,0.0
490,11,6,C,3.660327,0.654688,0.0
490,12,6,C,3.644724,-0.748059,0.0
490,13,6,C,-3.663572,-0.582249,0.0
490,14,6,C,-3.535442,0.826476,0.0
490,15,1,H,-0.042772,-2.505735,0.0
490,16,1,H,-0.0224,2.48531,0.0
490,17,1,H,-2.580283,-2.445869,0.0
490,18,1,H,2.429124,-2.527671,0.0
490,19,1,H,2.481095,2.459479,0.0
490,20,1,H,-4.649983,-1.034522,0.0
490,21,1,H,-4.424919,1.452489,0.0
490,22,1,H,4.580038,-1.298882,0.0
490,23,1,H,4.607592,1.184649,0.0
488,1,7,N,0.0,0.0,1.376141
488,2,6,C,0.0,0.0,-1.458172
488,3,6,C,0.0,1.216,-0.753944
488,4,6,C,0.0,1.158665,0.688537
488,5,6,C,0.0,-1.158665,0.688537
488,6,6,C,0.0,-1.216,-0.753944
488,7,6,C,0.0,2.370447,1.427589
488,8,6,C,0.0,2.477834,-1.392251
488,9,6,C,0.0,-2.370447,1.427589
488,10,6,C,0.0,-2.477834,-1.392251
488,11,6,C,0.0,3.650624,-0.637347
488,12,6,C,0.0,3.596379,0.766939
488,13,6,C,0.0,-3.596379,0.766939
488,14,6,C,0.0,-3.650624,-0.637347
488,15,1,H,0.0,0.0,-2.546024
488,16,1,H,0.0,-2.306694,2.510848
488,17,1,H,0.0,-2.527684,-2.477791
488,18,1,H,0.0,2.306694,2.510848
488,19,1,H,0.0,2.527684,-2.477791
488,20,1,H,0.0,-4.518089,1.340392
488,21,1,H,0.0,-4.612929,-1.139545
488,22,1,H,0.0,4.518089,1.340392
488,23,1,H,0.0,4.612929,-1.139545
277,1,6,C,0.713891,-0.428184,0.000113
277,2,6,C,1.389607,0.85871,0.000158
277,3,7,N,0.741372,2.034478,6.1e-05
277,4,6,C,1.50602,-1.574538,-0.000107
277,5,6,C,2.907026,-1.482145,-0.000101
277,6,6,C,3.572256,-0.232732,-5.2e-05
277,7,6,C,2.828966,0.919747,5e-06
277,8,6,C,-0.740113,-0.420136,3.2e-05
277,9,6,C,-1.388472,0.850281,-0.000115
277,10,6,C,-0.593441,2.021058,-2e-05
277,11,6,C,-1.541923,-1.568855,0.000194
277,12,6,C,-2.942577,-1.465009,7.9e-05
277,13,6,C,-3.577318,-0.218542,-0.000108
277,14,6,C,-2.805013,0.93688,-0.000148
277,15,1,H,3.278804,1.906953,3.1e-05
277,16,1,H,4.656377,-0.197196,-8.1e-05
277,17,1,H,3.491615,-2.39751,-0.000181
277,18,1,H,1.054367,-2.56062,-0.000381
277,19,1,H,-1.075721,2.997477,0.000453
277,20,1,H,-3.275213,1.916386,-0.000264
277,21,1,H,-4.660279,-0.155556,-0.000247
277,22,1,H,-3.537575,-2.373213,0.000154
277,23,1,H,-1.095425,-2.557278,0.000508
275,1,6,C,0.0,0.800601,0.0
275,2,6,C,-1.427525,0.841041,0.0
275,3,6,C,-2.159604,-0.364182,0.0
275,4,6,C,0.71179,2.000218,0.0
275,5,6,C,0.032239,3.239118,0.0
275,6,6,C,-1.362678,3.291005,0.0
275,7,6,C,-2.090862,2.104213,0.0
275,8,6,C,0.678297,-0.489066,0.0
275,9,6,C,-0.107832,-1.696118,0.0
275,10,6,C,-1.511241,-1.606666,0.0
275,11,7,N,2.018591,-0.507562,0.0
275,12,6,C,2.629534,-1.691566,0.0
275,13,6,C,1.957734,-2.938129,0.0
275,14,6,C,0.583836,-2.941404,0.0
275,15,1,H,-3.245572,-0.330026,0.0
275,16,1,H,-3.177195,2.127436,0.0
275,17,1,H,-1.876569,4.246537,0.0
275,18,1,H,0.610001,4.158436,0.0
275,19,1,H,1.79595,1.96584,0.0
275,20,1,H,-2.103752,-2.517743,0.0
275,21,1,H,0.019051,-3.869533,0.0
275,22,1,H,2.528765,-3.860366,0.0
275,23,1,H,3.71705,-1.662048,0.0
273,1,6,C,0.0,0.728918,-0.38119
273,2,6,C,0.0,1.422981,0.86597
273,3,6,C,0.0,0.679793,2.093685
273,4,6,C,0.0,1.500604,-1.566942
273,5,6,C,0.0,2.883272,-1.52913
273,6,6,C,0.0,3.561856,-0.296141
273,7,6,C,0.0,2.83729,0.879208
273,8,6,C,0.0,-0.728918,-0.38119
273,9,6,C,0.0,-1.422981,0.86597
273,10,6,C,0.0,-0.679793,2.093685
273,11,6,C,0.0,-1.500604,-1.566942
273,12,6,C,0.0,-2.883272,-1.52913
273,13,6,C,0.0,-3.561856,-0.296141
273,14,6,C,0.0,-2.83729,0.879208
273,15,1,H,0.0,1.232398,3.030265
273,16,1,H,0.0,3.347923,1.839541
273,17,1,H,0.0,4.648155,-0.271342
273,18,1,H,0.0,3.447206,-2.45806
273,19,1,H,0.0,1.007534,-2.533165
273,20,1,H,0.0,-1.232398,3.030265
273,21,1,H,0.0,-3.347923,1.839541
273,22,1,H,0.0,-4.648155,-0.271342
273,23,1,H,0.0,-3.447206,-2.45806
273,24,1,H,0.0,-1.007534,-2.533165
265,1,6,C,0.0,0.0,1.403521
265,2,6,C,0.0,0.0,-1.403521
265,3,6,C,0.0,1.224054,-0.722781
265,4,6,C,0.0,1.224054,0.722781
265,5,6,C,0.0,-1.224054,0.722781
265,6,6,C,0.0,-1.224054,-0.722781
265,7,6,C,0.0,2.479614,1.407263
265,8,6,C,0.0,2.479614,-1.407263
265,9,6,C,0.0,-2.479614,1.407263
265,10,6,C,0.0,-2.479614,-1.407263
265,11,6,C,0.0,3.660863,-0.713177
265,12,6,C,0.0,3.660863,0.713177
265,13,6,C,0.0,-3.660863,0.713177
265,14,6,C,0.0,-3.660863,-0.713177
265,15,1,H,0.0,0.0,2.491985
265,16,1,H,0.0,0.0,-2.491985
265,17,1,H,0.0,-2.476955,2.494911
265,18,1,H,0.0,-2.476955,-2.494911
265,19,1,H,0.0,2.476955,2.494911
265,20,1,H,0.0,2.476955,-2.494911
265,21,1,H,0.0,-4.607753,1.24653
265,22,1,H,0.0,-4.607753,-1.24653
265,23,1,H,0.0,4.607753,1.24653
265,24,1,H,0.0,4.607753,-1.24653
